,track_id,track_title,cluster_id
6721,12060,Heart of Glass,11
6735,12075,Freestyler,9
6764,12104,Medusa,11
6796,12159,Frisbee,4
6801,12165,Insight,15
6804,12168,Floating,1
6811,12175,The River,2
6816,12180,Alles,10
6823,12188,Gimme,2
6824,12189,Ultraviolence,5
6831,12196,Armada,2
6832,12197,Sandy,8
6845,12212,Bobble Head,10
6851,12218,Chicken,9
6856,12223,Star Trek,5
6858,12225,Writer's Block,1
6859,12226,Tell Her,1
6860,12227,Good Riddance,0
6913,12285,Paul,10
6914,12286,Lose Control,2
6925,12298,Liquid,1
6952,12331,Black Mountain,0
6961,12341,Perforated,0
6964,12344,Gentlemen,4
6972,12352,Try To Find Me,1
6983,12363,Dark Room,5
7018,12406,Love Song,5
7020,12408,Dark Ages,0
7025,12413,Peace of Mind,5
7031,12419,Nightmare,0
7034,12422,Inside Out,0
7035,12423,Sara,0
7067,12473,Necessary Separation,14
7069,12475,The Hole,15
7080,12486,I'm So Glad,4
7088,12494,All The Same,15
7092,12498,Envy,0
7101,12507,The End,4
7116,12522,Radio,8
7117,12523,True,9
7121,12527,Solid Ground,11
7123,12529,Nicht Allein,10
7124,12530,Stalker,0
7137,12543,Where are you now,9
7154,12560,Fallout,4
7160,12569,Stuck In The Mud,5
7164,12573,Tell Me When,13
7167,12576,Safe Passage,13
7170,12579,Taken,9
7173,12583,Leviathan,5
7194,12605,Sweet Love,10
7220,12645,This Angry Silence,10
7227,12652,It's Over,2
7229,12654,People Should Get More Aware,9
7234,12674,Sweet Georgia Brown,1
7250,12750,Progress,0
7253,12753,Bad News,0
7254,12754,Awake,1
7260,12791,Skip To My Lou,1
7261,12792,500 Miles,1
7262,12793,Darlin' Corey,1
7263,12794,Go Tell It On The Mountain,0
7266,12797,Old Blue,13
7267,12798,Old Joe Clark,1
7268,12799,Away Rio,0
7269,12800,Blow The Man Down,1
7271,12802,Cripple Creek,0
7274,12805,O Come All Ye Faithful,1
7275,12806,This Little Light Of Mine,1
7276,12807,Boll Weevil,13
7278,12809,Fair and Tender Ladies,5
7279,12810,Glory Glory,0
7281,12812,House Carpenter,11
7282,12814,Joy To The World,4
7284,12816,Sugar Baby,11
7287,12819,Pretty Polly,1
7288,12820,Wade In The Water,1
7291,12823,Greensleeves,1
7294,12826,Mary Had A Little Lamb,1
7295,12827,Molly Malone,1
7296,12828,Wild Is The Wind,1
7299,12832,Possessed,2
7304,12838,Children Go Where I Send Thee,0
7306,12840,Erie Canal,1
7310,12844,Red River Valley,0
7315,12854,Auld Lang Syne,1
7317,12856,Battle Hymn of the Republic,5
7321,12861,The Twelve Days of Christmas,0
7338,12881,The Colorado Trail,5
7341,12884,Dink's Song,0
7342,12885,Drunken Sailor,0
7343,12899,The Gallows Pole,5
7347,12915,Greenland Whale Fisheries,1
7349,12917,Haul Away Joe,0
7350,12918,Heave Away,5
7405,12979,Mystery,2
7406,12980,Meat,2
7421,13002,Through Hell,9
7423,13004,Interlude I,1
7425,13006,Rollin',8
7428,13009,Interlude II,10
7429,13010,Shut Up,4
7432,13013,Lullaby,6
7436,13021,Asphodel,7
7442,13027,Bye Bye Blues,4
7459,13045,Fragmented,9
7475,13061,Triptych,9
7487,13073,Esoteric,10
7510,13100,Smack,0
7527,13117,three,0
7539,13129,Baby Brother,14
7555,13166,Just The Way You Are,10
7573,13194,System Overload,10
7576,13197,Different Day,9
7577,13199,No Mas,0
7578,13200,Sad Robot,8
7584,13206,München,2
7590,13212,Sky Burial,0
7595,13217,Teenage Kicks,10
7596,13218,Perdon,7
7599,13221,Conspiracy,14
7634,13268,Tower,9
7642,13323,Mañana,9
7646,13327,Empire,10
7682,13378,I Wish,7
7684,13380,Ecos,10
7715,13411,Constellations,9
7725,13421,Enamel,6
7737,13433,Traffic,9
7747,13443,Kyoto,15
7748,13444,Peaches,2
7749,13445,Parchment Farm,10
7755,13452,Summer Wind,8
7756,13453,Chocolat,8
7757,13454,Dream Lover,14
7758,13455,Cascade,1
7759,13456,Christiana,1
7776,13474,Then,0
7778,13476,I Love Rock and Roll,10
7798,13497,Only you,6
7800,13499,Spooky,0
7802,13501,Boy,14
7803,13502,Robots,0
7804,13504,interlude,6
7809,13509,Pere Noel,5
7818,13519,Anticipation,3
7821,13522,Beautiful,4
7826,13527,Little Children,14
7841,13543,New Shoes,9
7846,13549,Blood Bank,10
7850,13554,Night Song,4
7851,13555,Positive,10
7852,13556,Let Me Go,8
7854,13558,Counting Backwards,13
7863,13567,Phone,1
7865,13569,St. Petersburg,6
7874,13578,Milk,10
7875,13579,Monkey,0
7884,13588,Dramatic,3
7892,13596,Insane,8
7908,13661,Disclaimer,10
7909,13662,The Legacy,0
7910,13663,Frequency,0
7936,13693,Lakme,13
7947,13705,Earthmover,11
7954,13712,Lift Off,0
7959,13717,Rockit,9
7969,13733,No More,10
7982,13746,Zen,13
7987,13751,The Valley,0
7990,13754,Bomb,0
7992,13756,Sorry,0
7997,13763,To Be Objectified,1
7999,13765,Anxiety Attack,1
8005,13771,Out of the Night,5
8006,13772,Black Sheep,10
8007,13773,Too Little Too Late,10
8009,13775,Can You Feel It?,5
8010,13776,I Got a Feeling,0
8013,13779,Don't Count On Me,0
8015,13781,Reputation,0
8016,13782,Can't Take It,0
8021,13787,I Think I Love You,14
8024,13790,Constantinople,2
8026,13792,Hitlist,14
8037,13809,Little Star,15
8040,13812,Different World,9
8041,13813,Some Days,10
8042,13814,Red Roses,5
8045,13817,Loco,9
8054,13834,Dead Letter,2
8057,13837,Debris,10
8071,13851,Chihuahua,1
8084,13864,First Time,15
8129,13911,Homicide,10
8132,13914,Panda,7
8134,13927,Deep River Blues,13
8136,13929,Home On The Range,13
8137,13930,John Henry,13
8157,13967,Cigarette State,2
8158,13968,Way Out West,0
8166,13976,One I Love,10
8172,13983,Another Time,8
8181,13992,Another Place,3
8182,13993,Platitudes,2
8189,14000,Someone Like You,10
8193,14006,Open Ground,11
8194,14007,When I Stop Dreaming,13
8200,14015,Out All Night,9
8236,14051,Freestyle,10
8238,14053,Sadness,15
8239,14054,Soyuz,8
8243,14058,The Other Side,1
8244,14059,Requiem,1
8247,14062,Zimbabwe,0
8251,14066,Downtime,13
8259,14075,Satanic Unicorn Orgy,8
8309,14142,Chicago,14
8322,14155,What You Need,5
8324,14157,Chaser,14
8325,14158,Fever,5
8336,14171,Grand Opening,9
8339,14174,Togetherness,9
8347,14184,Reaching Out,10
8361,14199,No God,0
8365,14203,Get Away,5
8367,14205,Dysfunctional Family,0
8382,14220,Samo,0
8388,14228,Bottom Rung,4
8389,14229,Heart Won't Start,6
8392,14232,Want You Back,4
8400,14241,Stravinsky,1
8405,14247,Fiesta,1
8406,14248,Casa,1
8411,14255,Jukebox,9
8413,14257,Sock It To Me,10
8415,14259,Killer,10
8416,14260,Sleeping Beauty,5
8419,14263,Marimba,15
8423,14267,Motor,1
8431,14275,Manga,10
8439,14283,Magdalena,0
8481,14335,Relic,2
8482,14336,Crystal,8
8488,14342,For The First Time,2
8502,14356,It's Only Right,5
8521,14377,Contradictions,9
8527,14383,Man Overboard,5
8528,14384,Bitter Heart,1
8529,14385,Honeybee,1
8532,14388,Do You Love Me?,9
8533,14389,Plan B,10
8535,14391,Freeze,10
8547,14405,After All,15
8550,14408,Songs About You,9
8555,14414,Our World,9
8556,14416,Tender Kisses,9
8558,14418,Things,9
8564,14424,Suicide,0
8585,14472,Flag,1
8587,14474,Morning,1
8636,14544,Shoot You Down,10
8639,14547,Talk to Me,9
8641,14550,Higher And Higher,5
8647,14558,Bees,5
8651,14564,Juicy Fruit,5
8654,14568,Monkey Dance,15
8662,14578,Vespers,1
8672,14589,Sad Story,4
8688,14627,September Song,4
8707,14653,Bad Sign,9
8713,14661,Re: Your Brains,13
8724,14672,Hello,8
8726,14674,Gloom,1
8728,14676,Space Race,8
8735,14683,You And I,0
8736,14684,Code Monkey,10
8744,14693,I Feel Fantastic,10
8747,14696,White Noise,0
8748,14698,Black Rainbow,9
8753,14703,Flying High,13
8754,14704,Painkiller,14
8757,14707,Stargazer,0
8758,14708,Knife,0
8772,14726,You,2
8773,14727,Interlude,4
8775,14729,Minerals,9
8776,14730,Next To Mine,15
8778,14733,Mania,0
8779,14734,Shark,10
8780,14735,Start,10
8784,14739,Say Goodbye,0
8786,14741,Limbo,2
8787,14742,Bright Yellow Gun,10
8790,14745,Pearl,1
8802,14758,Axis Mundi,0
8806,14775,Get Older,10
8807,14776,Red F,10
8809,14778,Woof Woof,10
8811,14780,Of the Mountains,14
8813,14782,Baltihorse,10
8818,14788,Saturn,1
8832,14804,Justice,15
8837,14809,The New Year,4
8839,14811,Stacks,15
8840,14812,Boats,4
8844,14816,A Secret,15
8845,14817,Bombs,4
8867,14882,Been A Long Time,10
8871,14889,One More Time,15
8872,14890,Everybody Loves Me,0
8873,14891,I Was Drunk,9
8874,14892,Rosalie,9
8877,14896,Home Sick Home,0
8879,14898,Nothin' But Nothin',9
8889,14916,I Don't Believe In You,9
8906,14955,Hey Little Sister,10
8915,14968,Spaghetti,0
8924,14979,Graveyard,13
8942,15043,Memory Lane,2
8944,15045,129,5
8952,15053,200,9
8959,15060,101,1
8962,15063,136,9
8988,15089,Come Back,5
8989,15090,Sexmachine,8
8990,15091,Dream On,2
8991,15092,Love Life,10
8992,15093,Another Day,9
9011,15124,New Moses,5
9013,15136,Love You,5
9015,15139,The Silence,15
9019,15143,Help Yourself,9
9037,15171,Alice,0
9041,15175,Starry Eyes,0
9048,15182,Time After Time,10
9049,15183,Nightmares,10
9051,15185,Here To Stay,5
9054,15188,Bad Guy,5
9055,15189,Against the Wall,5
9056,15190,Victim,14
9057,15191,Dying Breed,10
9058,15192,Over the Edge,10
9059,15193,Tribute,5
9074,15209,One Life,10
9075,15210,Go Away,10
9076,15211,Throw It Up,10
9093,15238,Transmission,0
9108,15272,All At Once,9
9113,15277,Apathy,0
9140,15360,Nobody Home,4
9144,15364,Rope,4
9148,15369,Zenith,14
9176,15398,Ratas,15
9197,15438,The Storm,1
9199,15440,Don Juan,1
9205,15446,Bad Reputation,1
9210,15451,Auschwitz,1
9230,15481,Soundcheck,1
9232,15483,Wild Man,2
9245,15516,Mindless,4
9276,15547,Drag,5
9285,15564,Victory,9
9314,15607,Second Date,10
9315,15608,Wild Eyes,5
9316,15609,Can't Get Over You,10
9326,15623,Where Is It?,7
9329,15626,Drum Song,0
9340,15637,Matches,15
9351,15648,Casino,4
9357,15672,Pendulum,4
9387,15704,Time,9
9393,15710,Lezard,13
9407,15732,Piste 11,0
9413,15738,Candy,10
9428,15756,Hey!,5
9434,15762,I Know,5
9436,15764,All About Me,0
9441,15769,The Factory,3
9442,15770,The Boss,14
9444,15772,The Product,8
9445,15773,The Company,14
9446,15774,And On,10
9452,15792,Crossroads,4
9457,15799,Angel Eyes,5
9460,15802,Oh Baby,5
9502,15886,Lazy Lover,1
9513,15897,Sad Song,10
9514,15898,Tunnel,5
9516,15900,Together,2
9520,15904,Africa,5
9521,15905,Weiter,10
9522,15906,Wake up,10
9526,15910,Waves,8
9530,15914,The Water,11
9545,15930,Landscape,9
9557,15943,Morning Light,6
9561,15948,Shakes,1
9564,15952,Out,9
9583,15971,Alone,2
9623,16012,Tango,9
9624,16013,Vandaag,1
9628,16017,Lekker,2
9667,16062,Here I Stand,13
9674,16101,Bang,14
9692,16119,Coma,1
9695,16122,Calendario,0
9696,16123,Motel,10
9699,16126,All Aboard,2
9700,16127,Trains,1
9711,16149,Trooper,2
9712,16150,Smells Like Teen Spirit,14
9714,16152,Creeping Death,10
9717,16157,Graffiti,7
9721,16161,Star,0
9726,16166,Sandman,10
9778,16238,Want,4
9805,16275,Part Three,10
9810,16280,Fall Down,1
9817,16288,Human Cannonball,0
9822,16293,Aftermath,5
9823,16294,No Time,5
9826,16297,Your Whole Life,5
9830,16304,Bad Luck Blues,3
9831,16306,War All The Time,5
9839,16314,Hungry Ghost,14
9843,16318,Black Light,14
9844,16319,You're My Wife,10
9861,16337,Falling,1
9870,16353,Rosie,0
9876,16369,Forsaken,4
9879,16372,Zenda,4
9882,16375,Imagination,1
9891,16384,Skeleton Dance,1
9912,16406,Georgia,5
9915,16421,Pretty Baby,5
9921,16427,The Last Rose of Summer,0
9922,16428,Over There,0
9924,16430,Blue,5
9976,16520,Cruel World,15
9992,16536,Battle,0
10000,16544,Whatever,15
10001,16546,Love Lost,2
10034,16586,That's Why,10
10041,16593,Making Waves,10
10043,16595,Island,15
10045,16597,32,0
10049,16601,Over The Mountains,9
10054,16606,Bling Bling,9
10062,16622,Pajaritos,10
10069,16655,Terra,0
10088,16686,The Place,10
10089,16687,Nobody,15
10091,16689,Stick,15
10092,16690,Change,10
10093,16691,Stay With Me,10
10094,16692,Bring Me Down,10
10096,16694,Ordinary Girl,2
10101,16699,Clay,2
10104,16702,Is It You,9
10129,16728,Road,1
10130,16729,Bobby,0
10138,16737,Inner Voices,13
10143,16742,My Monkey,8
10146,16745,Tara,1
10148,16747,Kairo,1
10157,16756,Hyperion,1
10160,16759,The Sky,1
10164,16763,Ten,0
10167,16766,Planets,1
10169,16769,Eighteen,15
10172,16772,Blue Mountain,1
10175,16775,Bonaparte's Retreat,1
10181,16782,Sally Ann,1
10183,16784,Shady Grove,1
10184,16785,Turkey in the Straw,0
10194,16798,Jerusalem,1
10203,16807,Fly,1
10237,16845,White Devil,5
10242,16851,Mutt,0
10247,16857,Pure,13
10261,16879,Yesterday,10
10262,16880,Lampion,14
10263,16890,Ups,14
10275,16902,Concern,4
10281,16908,I love you,0
10284,16911,Armadillo,4
10288,16915,America America,1
10296,16923,Bangalore,4
10302,16929,Afterthought,15
10307,16934,Cookies,1
10335,17002,Blues,6
10336,17003,Pure Imagination,15
10343,17010,May,5
10344,17011,Pick Up,5
10371,17038,Sword,14
10373,17040,Wayfarer,8
10386,17053,Wash,14
10393,17061,Roadtrip,4
10394,17062,Highway 17,1
10407,17089,The Prisoner,1
10408,17090,Troubled Times,1
10425,17108,Zuster,1
10431,17114,These Foolish Things,9
10442,17132,Mai,9
10522,17342,Soledad,9
10533,17353,Open Melody,11
10552,17378,Germania,15
10554,17390,Feeling,10
10556,17392,Inside Me,10
10557,17393,La Boquilla,10
10578,17426,Tenebrae,4
10586,17443,Gecko,1
10591,17448,Black and White,1
10592,17449,Send In The Clowns,1
10594,17451,Goldfinger,4
10598,17455,Song About The Rain,0
10632,17505,Water,15
10653,17527,Brass Knuckles,5
10661,17571,Happy Song,1
10664,17574,Love for Sale,0
10675,17586,Old Friend,10
10676,17587,Follow You,10
10678,17589,Pinnochio,2
10679,17590,The Happiness Of Being Twice,10
10681,17592,Still,10
10683,17594,Guilty As Sin,10
10684,17595,Hide,10
10777,17707,Cub,2
10779,17710,Cloud 9,2
10783,17714,Horse,0
10805,17738,Inconceivable,13
10808,17741,Missing Persons,8
10811,17744,Scar,10
10812,17745,Siberia,2
10846,17823,Big Leg Woman,5
10854,17831,Desire,1
10894,17893,The Tower,4
10896,17895,Cop Cars,1
10897,17896,Glam,4
10898,17897,Galapagos,1
10904,17908,Callejón,5
10906,17910,Puto,5
10907,17911,Ciudad,5
10915,17928,No Shame,14
10917,17930,Look Into My Eyes,6
10919,17933,Milk and Honey,6
10922,17936,Rococo,6
10930,17945,Last of the Frontiersmen,5
10931,17946,Flaps,14
10936,17953,New Horizon,1
10939,17956,Get Out While You Can,1
10941,17958,Anymore,1
10943,17960,Unless,1
10966,18005,The Minstrel Boy,4
10971,18010,Saturday,4
10973,18012,Granny,4
10977,18016,Waiting,4
10978,18017,Peaches and Cream,1
10990,18029,Sailor Song,1
11014,18065,August,5
11017,18069,Oxford Town,5
11040,18101,Flowers,13
11043,18104,Going Out Tonight,1
11044,18105,Martha,7
11059,18127,Hobo Blues,15
11071,18140,Rest In Peace,13
11073,18142,Dance Dance Dance,13
11099,18187,Casey Jones,15
11100,18188,Virginia,11
11102,18190,Samson & Delilah,0
11103,18192,Death Letter Blues,15
11105,18194,Back Door Man,0
11106,18195,Gotta Get Back,15
11111,18201,Sebastian,0
11115,18206,Castles,0
11118,18209,White Lace,1
11122,18214,Inhale,2
11125,18217,Better Days,9
11127,18219,Rock On,2
11128,18220,Feel Me,9
11129,18221,Roll Call,10
11141,18241,Caridad,4
11142,18242,Siboney,4
11143,18243,No Me Llores,15
11169,18295,Misty Mountain,6
11171,18298,I Have Known Love,7
11173,18300,A Pox On You,6
11188,18315,Elegy,0
11209,18336,Goodnight,15
11211,18346,You Found Me,15
11213,18348,I See You,15
11214,18349,White Diamonds,15
11215,18350,Overboard,15
11216,18351,Tall Trees,15
11217,18352,Eleanor,15
11230,18380,Down,5
11261,18414,Wild One,5
11262,18415,Catalina,5
11263,18416,Stop Me,5
11264,18417,New Song,5
11281,18443,Birds of Prey,5
11282,18444,New York,0
11299,18555,Ray,14
11308,18570,Jim,14
11309,18571,Moon Lake,14
11326,18589,The Game,5
11329,18592,Paradise,5
11331,18595,Some Of These Days,1
11334,18599,Red Hot Mama,4
11365,18636,nv4.dll,7
11385,18664,Hell,15
11386,18665,Infernal,9
11387,18666,Ceremony,15
11390,18669,Horror,1
11392,18671,Black Ocean,1
11393,18672,Tuesday,4
11394,18673,Thursday,4
11398,18677,The Egg,7
11401,18680,111,10
11402,18681,Slow Dance,1
11405,18685,Hail,0
11414,18695,Thirsty and Miserable,14
11415,18696,Don't Need It,5
11423,18709,Black Sand,2
11425,18712,Avalon,11
11427,18715,Let Me Be,1
11437,18727,Swanee,1
11446,18751,Molotov,10
11450,18755,Choke,0
11460,18777,Razones,10
11463,18780,Odisea,9
11486,18804,Third World,6
11490,18817,About You,9
11504,18839,Thunderstorm,0
11510,18845,Hey,5
11530,18865,Bump,10
11535,18870,Alarm,5
11538,18873,Loss,5
11540,18875,Conan,1
11543,18887,Best Friend,9
11550,18919,Coming Down,14
11551,18920,Bad Times,9
11553,18922,Survive,9
11554,18923,Remember,9
11575,18968,The Crow,13
11582,18975,Air,15
11586,19057,A Final Warning,10
11587,19060,Skunks,10
11588,19061,Barnowl,0
11589,19063,Brahminy Kite,5
11590,19064,Psycho Love,9
11597,19071,Places,2
11603,19128,Nobody But You,10
11608,19133,Chicken Head Man,10
11610,19135,Somebody Knockin',10
11611,19137,If You Love Me Like You Say,2
11636,19186,Three Days,1
11675,19236,Vulnerable,2
11682,19246,Balrog Boogie,2
11683,19247,Heroines,10
11684,19248,Poetic Pitbull Revolutions,14
11685,19250,Rag Doll Physics,9
11687,19252,Velvet Embracer,14
11688,19253,Gunpowder Chant,10
11689,19254,Infralove,2
11692,19257,Zodiac Virtues,2
11693,19260,Pink Noise Waltz,10
11694,19261,Porcelain Judas,2
11710,19279,Soup,1
11711,19280,My Funny Valentine,0
11712,19281,The Distance,10
11715,19284,Siren,4
11716,19285,Bite,9
11725,19297,Famous,0
11729,19324,Take It,11
11741,19337,Lo Que Quiero,5
11744,19347,I Can Explain,9
11763,19383,Anyway,1
11773,19395,Enemies,5
11778,19400,Fat Gut Strut,10
11786,19410,Serial Angels,4
11795,19419,Dawn,2
11797,19421,Tragedy,4
11799,19423,Flamingo,1
11801,19425,Seventeen,10
11802,19426,Trail,10
11804,19428,Shelia,5
11808,19432,Attic Lights,0
11810,19434,Criminals,5
11813,19437,Microphone,2
11814,19438,Stumble,5
11818,19442,Tongue Tied,9
11821,19457,Jump In,10
11824,19460,Medley 2,5
11826,19462,Never Stops,5
11829,19465,Nothing Ever Happens,14
11830,19466,Microcastle,0
11831,19467,Vox,10
11833,19469,Celeste,14
11834,19470,Agoraphobia,10
11844,19481,I,9
11845,19482,II,0
11846,19483,III,10
11847,19484,IV,10
11848,19485,V,9
11849,19486,VI,5
11861,19498,Lost at Sea,5
11873,19510,Splinter,10
11881,19535,Look Away,2
11887,19541,Summer of Love,5
11890,19544,Happy To Be Living,5
11892,19546,Endless Love,14
11893,19547,Don't Give Up,1
11895,19549,Capsized,14
11903,19582,Billy,1
11915,19594,The Way I Love You,0
11920,19599,Wayfaring Stranger,5
11932,19621,Little Grey Home In The West,4
11947,19636,Revolution,1
11948,19637,Receiver,9
11956,19646,The Deep,14
11960,19650,Dora,4
11966,19658,Recluse,10
11969,19661,Singularity,14
11975,19668,Semaphore,0
11986,19682,Let's Stay In Love,11
11989,19685,Phantoms,0
11999,19695,Ra,0
12007,19703,Bells,14
12013,19709,Honorable Mention,10
12016,19720,The Hunt,8
12018,19722,Mary,9
12019,19724,One More Reason,2
12020,19725,Socks,9
12023,19730,29,4
12030,19737,Clockwork,5
12037,19744,The Shadow,10
12049,19759,Let It Go,9
12062,19772,Little Deuce Coupe,13
12089,19816,Aire,4
12091,19818,This,5
12108,19851,Single,9
12118,19863,Ring Road,8
12139,19893,What I'm Saying,10
12187,19958,Deep End,5
12188,19959,Big Man,10
12192,19964,The Tenth Corner,0
12196,19968,Kill Kill Kill,14
12206,19978,Pretty Little Girl,1
12209,19985,Fire,0
12210,19986,Wind,1
12211,19987,Earth,0
12218,19995,999,1
12228,20006,Cherry Blossom,4
12229,20007,Sweet And Low,4
12233,20012,Lonesome,4
12235,20014,Black Water,4
12237,20018,Broken Record,1
12241,20022,Houston,1
12243,20024,Just Once,1
12246,20027,Chickens,1
12257,20039,Reap What You Sow,1
12258,20040,Ready Or Not,4
12268,20052,La Di Da,13
12270,20054,Losing My Mind,13
12338,20126,Beautiful Eyes,1
12354,20144,My Old Town,1
12392,20226,Big Fish,10
12395,20229,Paper Cuts,1
12399,20233,Anything is Possible,10
12443,20280,Minimal,10
12445,20282,Lee,5
12456,20293,Part 8,15
12474,20315,Long Distance Call,8
12510,20361,Penguin,0
12514,20365,Transformer,5
12521,20373,Storm,0
12523,20375,Northern Lights,0
12557,20430,Olvidalo,0
12559,20433,Drifting,9
12560,20434,Fafa,13
12562,20436,Goldrush,1
12563,20439,Quiet Please,9
12569,20446,Sugartown,0
12575,20452,Stolen Moments,1
12602,20507,Face For The Radio,0
12603,20508,Addicted,0
12610,20537,Heartbreak,5
12611,20538,Goodbye,0
12614,20560,Online,2
12678,20683,Invention,4
12685,20690,Rattlesnake,7
12692,20699,Change of Heart,9
12700,20710,Extra,10
12702,20713,Street Gang,14
12707,20723,Picture,10
12743,20770,Dirge,8
12745,20772,Crossing,5
12844,20906,X,4
12865,20927,The Rising Tide,10
12870,20932,Why,5
12930,21025,Invitation,4
12954,21065,Ordinary,1
12955,21066,Hummingbird,1
12970,21082,I'm On My Way,0
12992,21110,State of Grace,0
13022,21168,Europe,10
13025,21184,Lulu's Lips,1
13027,21186,Tattoo,0
13031,21190,Rattled Call,0
13034,21193,Strangers,0
13039,21205,Theme,6
13043,21209,Marriage,4
13057,21225,Broken,10
13064,21232,Where I Stand,10
13069,21238,Your Love Is A Fine Thing,5
13070,21240,Straight Shooter,5
13071,21242,When You Touch Me,0
13072,21256,I'll Cry,5
13074,21258,We Repel Each Other,5
13076,21260,Charity,9
13077,21268,Seed,9
13078,21269,Bedtime,1
13105,21298,Vow,1
13106,21302,Two Steps,2
13121,21329,Fairytale,6
13124,21332,Crazy In Love,11
13145,21353,Nada,7
13150,21358,Yellow Car,13
13156,21364,Undefined,1
13160,21368,Same,6
13163,21371,Pick A Fight,5
13169,21377,Might,1
13173,21381,Noel,1
13213,21426,Out Of Season,2
13266,21518,Sweetheart,1
13275,21527,Presto,1
13285,21538,Snowblind,11
13286,21539,Directions,7
13288,21541,Surface,11
13293,21546,Landing,13
13307,21561,Last Days On Earth,2
13316,21570,Fantastic,10
13321,21586,Red Room,10
13323,21588,Master,0
13330,21598,Bad Things,14
13345,21613,Drifting On,6
13346,21614,Lumberjack,10
13355,21624,General Store,10
13361,21633,Vanishing,4
13364,21637,Underground,4
13365,21652,My Best Friend,9
13366,21653,Twist,9
13375,21672,Bad Love,8
13377,21674,Separate,10
13393,21691,Medianoche,9
13398,21696,Bowls,13
13401,21699,Blue Light,6
13412,21710,The Man Who Sold His Beard,0
13415,21713,Love Henry,0
13421,21719,Vasalisa Carries A Flaming Skull Through The Forest,9
13426,21732,Leaders,14
13427,21733,The Search,8
13431,21737,Carry On,0
13432,21738,Fumes,5
13437,21746,Smart,15
13439,21748,Lassú,15
13448,21786,Cashmere,9
13449,21788,Sparks,15
13450,21792,Here,15
13453,21798,Yesterday's News,1
13458,21821,Onomatopoeia,6
13466,21829,Fisherman,6
13468,21831,Love Theme,4
13470,21833,Drive,1
13514,21885,The Glass Bead Game,2
13517,21888,Aurora,9
13523,21894,Belly of the Beast,0
